1187019,2,5226,5225,17,166,0,0,0,0,75,1,1,0,0,279,129,281,0,1,0,0,0,0,0,0,1,0,0,4,29,0,0,0,16,0,36,31,15,6,10,75,6,61,47,2,1,7,92,6,9,8,1,21,102,56,0,2,73,0,5,0,0,0,0,0,52,0,1910,265,539,1012,3144,470,441,1468,1533,14,212,988,532,1807,1568,375,26,1271,1608,2055,607,210,457,42,487,8,0,0,0,0,229,19,126,173,178,128,78,90,22,17,54,0,35,18,40,83,30,12,4,42,13,36,38,15,13,40,6,5,94,124,7,13,0,6,14,25,19,8,22,10,17,4,6,7,22,2,4,2,4,7,17,5,3,9,9,7,3,29,6,2,5,4,1,3,2,5,12,21,10,5,7,8,7,1,14,3,1,8,6,2,5,11,0,11,5,3,1,9,5,10,9,9,4,5,7,4,3,11,6,1,307,1082,1587,238,2.60275,66.8875
1187021,2,5688,5687,22,212,0,0,0,0,75,0,0,0,0,374,203,344,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,29,0,65,12,10,8,17,12,8,41,186,0,0,8,8,18,9,11,0,1,22,64,1,2,24,2,11,0,0,0,0,0,28,0,1972,307,423,1170,2903,502,541,1471,1286,11,205,968,570,1634,1550,328,18,1204,1421,2115,607,209,635,21,372,11,0,0,0,0,326,11,109,171,256,142,68,82,24,134,60,0,24,20,57,63,22,26,10,35,17,24,42,12,18,40,53,0,27,25,7,11,7,39,22,41,13,30,6,11,16,11,21,11,11,9,2,1,12,38,12,4,7,13,11,31,4,13,17,1,2,15,0,1,0,7,18,14,7,7,3,21,9,0,10,10,9,15,4,1,18,11,1,6,4,13,0,8,1,3,9,3,1,2,1,18,0,4,1,19,375,1027,1584,210,2.25034,68.8193
1187022,2,5620,5619,34,227,0,0,0,0,57,0,0,0,0,396,118,333,0,1,2,0,0,0,0,0,1,2,2,1,14,0,0,0,30,0,58,18,13,3,10,14,20,51,120,4,1,3,7,12,15,4,0,9,17,70,6,1,20,2,7,0,0,0,0,0,30,0,1958,354,467,1088,2878,496,505,1447,1521,12,185,1002,570,1579,1561,399,21,1225,1533,2111,612,206,494,26,380,14,0,0,0,0,325,14,114,160,211,181,74,67,15,67,75,0,13,42,52,144,41,26,13,52,19,35,109,16,8,14,8,4,2,2,12,18,8,19,24,28,10,17,11,10,15,30,14,8,12,8,4,6,3,21,9,2,1,9,19,5,6,34,8,1,8,16,2,6,3,8,10,16,10,6,7,21,9,4,6,6,12,10,13,2,12,9,3,3,8,1,4,4,5,3,7,9,0,2,6,12,2,3,2,3,373,1098,1644,205,2.3067,68.2971
1187023,2,5498,5497,50,299,0,0,0,0,103,3,3,0,0,416,189,346,0,7,2,3,0,0,1,3,0,0,1,3,16,0,0,0,35,0,56,23,9,2,16,14,34,40,224,3,2,23,9,20,9,42,0,9,17,70,4,1,40,2,18,0,0,0,0,0,38,0,1892,343,536,1063,2852,533,514,1197,1479,14,198,932,524,1608,1651,394,30,1168,1449,2093,658,195,489,50,414,16,0,0,0,0,273,17,98,163,184,132,81,65,19,173,80,0,20,28,30,98,43,44,9,49,17,34,49,23,17,6,45,2,5,5,18,21,13,35,25,30,6,25,6,10,25,9,20,14,22,8,8,10,7,48,6,4,5,19,10,16,4,14,10,3,17,13,0,10,2,11,9,6,11,4,7,16,6,3,4,5,15,9,4,1,3,4,2,9,1,16,3,4,4,9,5,8,1,2,4,5,2,5,5,14,423,1118,1669,206,2.61761,69.2861
1187024,2,5607,5606,53,334,0,0,0,0,80,3,3,0,0,493,207,348,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,33,0,49,25,6,9,6,8,58,58,214,5,0,8,19,12,12,16,0,5,26,58,2,3,17,3,19,0,0,0,0,0,52,0,1933,305,517,1140,2571,428,536,1346,1557,26,204,956,543,1576,1653,463,30,1089,1389,2021,678,152,505,47,440,11,0,0,0,0,268,13,117,129,234,162,79,64,18,153,87,0,15,38,51,133,34,54,9,30,22,24,66,17,18,10,23,6,1,0,12,21,8,44,28,32,9,34,1,8,23,21,26,10,26,5,8,12,11,36,6,5,8,18,7,19,11,23,13,9,3,8,0,15,5,8,13,11,8,6,5,27,6,3,10,6,5,7,5,3,6,10,0,4,7,8,0,2,3,17,3,1,4,1,6,6,0,4,3,7,398,1075,1601,207,2.47828,67.1182
1187025,2,5358,5357,26,170,0,0,0,0,53,0,0,0,0,369,114,331,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,39,0,28,26,17,24,16,10,37,110,57,0,0,4,7,7,9,16,0,6,32,79,1,0,26,3,7,1,0,0,0,0,38,0,2073,368,562,1239,3006,470,481,1298,1439,21,192,926,557,1683,1632,361,21,1226,1543,2094,647,197,459,28,426,9,0,0,0,0,350,11,126,173,258,120,81,51,16,15,35,0,13,26,32,118,27,16,17,34,17,25,64,26,22,52,7,3,10,5,7,17,10,4,22,11,2,17,13,13,8,22,15,8,22,11,1,6,18,4,6,3,6,14,6,15,2,23,3,3,4,13,0,4,1,13,5,13,9,1,4,18,4,3,4,12,12,12,2,5,14,3,3,5,4,0,1,7,2,5,2,5,0,0,6,20,1,9,3,1,368,1083,1651,143,2.47774,73.7864
1187026,2,5566,5565,31,117,0,0,0,0,74,0,0,0,0,362,187,335,0,3,7,1,0,1,1,1,0,1,3,6,17,0,0,0,22,0,48,19,23,10,11,6,7,41,233,2,4,5,3,12,18,10,0,7,15,47,1,2,35,3,15,0,0,0,0,0,18,0,2004,332,468,1083,2925,524,519,1316,1392,11,159,1029,691,1597,1651,363,21,1225,1283,2176,580,227,535,38,510,10,0,0,0,0,248,12,136,174,225,149,98,108,35,182,84,0,22,21,50,85,35,19,8,37,21,23,29,20,9,34,14,2,9,8,15,15,4,74,17,30,9,36,16,12,18,10,11,8,14,10,6,8,8,87,11,2,6,4,12,14,4,18,15,3,6,14,2,1,5,11,12,9,6,3,2,19,8,3,5,6,6,10,9,0,14,7,2,7,4,4,1,6,8,16,4,6,0,3,5,10,1,7,3,6,334,1027,1583,244,2.50152,77.5278
1187027,2,5523,5522,17,119,0,0,0,0,61,1,1,0,0,354,139,296,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,17,0,35,30,26,4,7,9,14,49,131,0,4,7,11,20,15,19,2,10,15,70,3,2,15,3,14,0,0,0,0,0,8,0,1928,296,495,1150,2985,549,491,1501,1447,11,170,967,578,1658,1643,362,19,1276,1425,2181,586,220,543,24,403,21,0,0,0,0,325,9,101,209,239,147,80,99,26,92,64,0,18,32,51,108,29,13,4,31,28,37,63,30,31,47,8,3,0,0,8,16,10,30,20,26,7,23,21,7,17,15,24,8,8,15,1,16,4,23,9,1,6,6,14,12,4,34,10,0,4,17,3,0,2,7,11,16,17,2,7,21,12,0,3,15,13,13,5,0,5,10,0,4,4,4,5,7,3,10,5,1,1,0,5,11,0,2,2,5,310,1124,1665,255,2.39087,79.0386
1187028,2,5643,5642,25,200,0,0,0,0,31,1,1,5,0,388,100,298,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,21,0,29,38,12,6,3,10,4,93,59,0,4,6,15,32,15,11,0,0,20,60,1,2,2,0,24,0,0,0,0,0,28,0,1902,305,471,1304,2978,514,464,1582,1517,3,148,968,557,1656,1637,336,20,1130,1451,2013,611,201,513,19,426,38,0,0,0,0,286,19,136,177,295,117,71,73,9,29,40,0,32,17,41,223,40,32,16,32,11,30,87,12,15,59,3,2,41,28,13,15,9,6,30,27,16,15,29,12,15,9,12,9,11,8,1,9,5,12,12,2,7,8,9,17,1,75,3,2,11,11,0,6,3,7,19,30,14,4,8,20,8,1,7,9,5,9,4,4,6,8,0,5,7,0,4,9,0,8,5,3,1,5,3,18,1,12,3,0,331,971,1501,234,2.30485,78.3717
1188,3,5655,5654,11,126,0,0,0,0,38,0,0,0,0,342,147,299,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,15,0,88,17,39,14,15,4,10,47,90,0,2,36,36,28,11,11,1,22,57,78,1,6,40,0,8,0,0,0,0,0,18,0,1993,278,569,970,2913,476,491,1484,1414,15,175,964,543,1613,1788,320,22,1314,1447,2066,584,199,588,27,401,7,0,0,0,0,335,28,150,207,145,110,71,78,29,31,71,0,34,35,31,63,58,42,20,28,20,34,45,22,18,28,36,0,36,31,19,15,13,4,21,42,12,25,21,13,31,11,9,7,6,16,3,38,5,4,27,1,15,6,14,16,5,15,8,7,1,7,2,11,8,15,6,18,5,9,8,13,4,5,13,9,8,6,6,1,3,6,2,7,7,6,3,5,6,3,3,2,13,2,15,8,1,5,4,10,325,985,1548,297,2.45682,55.1307
11881,3,5856,5855,15,204,0,0,0,0,69,0,0,0,0,368,165,345,0,0,0,0,0,0,0,0,0,0,0,10,26,0,0,0,39,0,82,17,22,12,10,13,13,41,135,1,2,26,49,40,12,5,1,8,50,74,1,3,47,0,19,0,0,0,0,0,6,0,1933,282,504,939,2829,473,452,1392,1452,20,222,955,605,1617,1773,288,24,1224,1371,1992,614,227,561,46,413,7,0,0,0,0,245,37,143,146,137,131,97,87,37,77,76,0,44,42,26,97,62,49,9,39,24,29,45,15,14,16,37,5,24,11,37,23,10,21,12,33,11,46,5,16,23,13,16,18,11,16,5,28,2,20,25,8,17,16,10,21,6,32,11,1,2,5,0,10,4,10,21,8,13,5,16,14,12,14,7,8,5,8,11,3,4,12,2,5,4,13,2,6,7,16,17,3,1,2,15,4,1,4,2,12,399,965,1522,330,2.36685,50.3172
11882,3,5615,5614,9,110,0,0,0,0,44,1,1,0,0,384,130,276,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,18,0,90,16,33,21,14,13,18,51,105,0,5,46,40,27,12,10,0,11,39,59,1,4,38,2,4,0,0,0,0,0,10,0,1883,321,562,989,2934,551,468,1449,1492,20,172,947,630,1531,1795,366,24,1271,1429,2034,606,230,539,43,434,8,0,0,0,0,306,31,153,168,134,111,94,79,41,64,55,0,30,39,32,97,57,21,9,35,23,29,41,27,21,10,24,4,38,30,27,5,4,17,23,21,16,28,7,14,21,10,13,24,13,9,4,37,1,15,20,0,10,9,12,17,6,27,6,9,3,12,0,3,8,20,9,11,7,20,8,10,6,1,8,12,8,4,8,1,3,7,2,4,2,3,2,11,5,10,5,4,0,1,19,3,1,5,2,8,303,955,1531,291,2.44887,60.8123
11883,3,5615,5614,2,38,0,0,0,0,13,0,0,0,0,341,109,273,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,10,0,43,12,37,11,35,9,8,68,51,1,0,20,23,10,18,8,1,12,36,68,2,0,10,3,1,1,0,0,0,0,6,0,1853,314,604,985,3045,570,523,1495,1547,16,216,888,591,1649,1770,328,20,1318,1481,2111,615,213,537,33,337,10,0,0,0,0,333,16,164,222,154,101,114,70,16,9,83,0,31,36,31,150,40,8,8,33,22,26,85,22,28,10,1,2,27,36,22,19,2,4,12,29,16,24,13,7,22,12,16,5,5,11,2,46,3,3,13,6,0,5,15,17,0,35,3,4,2,8,0,2,3,21,16,11,3,8,11,12,8,1,10,8,15,7,2,1,2,8,4,6,7,1,3,5,4,11,12,8,1,1,16,6,1,7,3,0,285,1006,1568,261,2.43538,75.3282
11884,3,5720,5719,8,72,0,0,0,0,41,0,0,0,0,364,128,295,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,11,0,95,14,53,14,28,17,14,47,68,0,1,39,37,9,22,9,1,18,43,67,0,4,28,3,7,0,0,0,0,0,10,0,1899,282,531,989,2922,532,511,1592,1466,10,166,945,547,1502,1777,303,16,1304,1513,2007,613,234,584,41,395,11,0,0,0,0,326,18,141,194,130,97,93,80,22,33,60,0,35,32,42,130,51,35,8,42,25,25,77,19,21,18,6,5,66,63,21,18,8,10,19,29,11,10,7,11,37,10,15,15,13,16,0,37,3,10,21,6,7,2,13,9,3,42,4,7,0,9,0,9,5,13,14,5,12,6,13,14,10,2,16,2,10,10,4,2,7,12,4,5,3,0,1,5,4,10,5,7,2,2,6,1,4,9,5,1,314,1013,1570,292,2.37296,54.2924
11885,3,5921,5920,20,141,0,0,0,0,29,1,1,0,0,383,156,271,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,27,0,112,10,10,13,18,12,9,37,151,0,1,35,18,22,27,6,1,13,38,70,4,3,32,7,12,0,0,0,0,0,2,0,1780,297,487,965,2849,522,461,1573,1417,14,186,1002,620,1565,1840,301,27,1251,1327,2003,604,187,581,32,461,12,0,0,0,0,297,30,153,153,115,100,95,87,26,101,68,0,43,35,53,107,52,69,15,28,20,26,59,17,33,6,23,8,35,28,18,20,10,28,12,28,13,17,5,14,22,17,9,18,4,8,2,45,3,30,27,2,9,10,11,16,7,33,7,7,2,22,0,11,7,14,11,8,16,9,4,12,7,4,14,2,5,7,7,4,7,6,1,4,1,3,0,4,11,10,7,0,4,1,15,2,4,3,5,4,318,958,1515,288,2.36641,60.778
11886,3,5683,5682,21,169,0,0,0,0,41,0,0,0,0,360,173,282,0,0,0,0,0,0,0,0,0,0,0,6,30,0,0,0,26,0,86,18,8,12,16,5,14,22,107,0,1,15,32,46,7,11,1,9,79,68,2,0,54,6,8,0,0,0,0,0,4,0,1879,336,567,925,2865,484,465,1398,1479,11,186,977,594,1571,1768,351,20,1329,1424,2082,629,207,560,29,437,6,0,0,0,0,269,67,164,174,125,110,106,96,32,47,64,0,42,34,26,30,41,30,8,37,33,30,44,30,17,36,45,1,35,47,29,19,13,16,14,38,23,16,11,12,21,12,14,15,4,6,1,31,3,12,26,4,9,11,13,20,1,16,11,6,0,12,0,12,5,15,17,16,11,8,9,4,13,5,11,3,9,3,7,6,3,6,2,5,3,17,3,6,9,8,5,2,6,1,18,3,2,2,3,16,329,974,1539,272,2.47711,58.2634
11888,3,5598,5597,15,40,0,0,0,0,28,0,0,0,0,365,129,270,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,5,0,64,10,40,6,33,12,8,37,46,1,2,49,56,6,11,4,0,16,60,51,2,3,26,6,7,0,0,0,0,0,4,0,1904,301,593,1027,2980,562,479,1691,1520,18,171,1050,553,1477,1693,348,21,1315,1475,2013,599,178,642,32,327,2,0,0,0,0,362,24,149,172,165,92,109,54,10,15,52,0,38,43,43,52,52,27,3,36,17,22,49,21,21,6,0,3,137,143,12,12,6,2,4,21,9,11,4,11,30,15,17,7,4,12,2,47,2,2,32,3,1,6,11,13,3,24,3,1,0,7,0,6,4,9,13,5,5,9,13,6,15,8,6,6,5,3,1,4,6,5,3,9,3,0,0,3,7,14,6,6,3,3,6,2,0,1,6,2,290,999,1541,280,2.39817,60.0179
12163,2,5404,5403,20,252,0,0,0,0,52,4,4,0,0,384,153,390,0,0,0,1,0,0,0,0,1,0,0,1,8,0,0,0,36,0,55,24,17,8,15,6,20,94,139,4,1,12,7,11,8,13,1,10,21,87,3,3,52,0,16,0,0,0,0,0,18,0,2020,372,543,1092,2875,497,482,1338,1540,11,187,943,601,1547,1573,450,22,1211,1616,2009,616,188,495,41,364,13,0,0,0,0,274,12,106,175,178,202,76,54,22,36,76,0,23,28,47,169,21,32,0,39,24,32,98,10,17,11,5,1,3,2,9,19,11,13,17,11,10,18,4,13,13,13,10,17,20,9,1,5,2,18,13,1,7,13,8,10,3,46,8,3,6,17,3,1,1,25,9,10,6,4,3,17,9,2,3,2,4,7,7,0,6,10,0,9,2,0,0,5,2,5,4,0,1,1,3,8,3,3,6,1,433,1071,1645,167,2.5385,51.0285
121631,2,5299,5298,28,296,0,0,0,0,34,0,0,0,0,326,146,384,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,65,0,46,25,12,7,8,11,70,112,79,1,0,7,17,5,12,6,1,3,38,106,2,9,32,0,30,0,0,0,0,0,18,0,2018,290,567,1117,2967,454,463,1426,1503,8,163,919,619,1592,1505,462,27,1335,1500,2006,644,180,503,52,411,21,0,0,0,0,357,16,91,152,179,149,84,36,24,29,39,0,20,17,64,147,32,34,4,38,27,19,92,12,28,23,3,2,1,0,6,27,14,4,17,10,2,16,8,13,13,10,12,5,12,2,1,8,2,6,3,0,5,8,8,7,2,36,7,1,16,10,0,9,0,15,4,13,6,3,6,21,7,1,3,6,2,12,1,2,10,4,0,15,2,4,2,5,0,6,3,3,1,0,2,12,0,0,1,2,472,942,1517,133,2.54652,59.2713
121632,2,5318,5317,19,184,0,0,0,0,17,0,0,0,0,301,67,361,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,37,0,51,19,19,2,6,5,42,118,46,1,3,3,6,10,11,9,1,4,25,97,3,6,37,0,12,0,0,0,0,0,14,0,2006,328,557,1112,3050,507,503,1383,1572,10,118,954,602,1591,1623,455,18,1347,1528,2078,641,222,482,33,400,14,0,0,0,0,317,23,108,220,202,146,102,63,16,17,59,0,22,26,37,178,27,23,6,31,40,27,68,15,10,33,2,1,1,0,6,18,4,3,16,14,7,14,3,14,21,10,10,3,8,7,1,9,3,4,5,1,1,12,9,24,1,37,1,1,9,13,0,7,1,14,6,10,6,10,3,21,6,0,7,2,8,6,1,2,9,4,0,11,6,4,0,14,1,10,3,3,1,1,3,17,1,3,3,1,391,1038,1581,163,2.53999,59.1786
121633,2,5445,5444,38,224,0,0,0,0,30,0,0,0,0,344,100,394,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,42,0,37,11,21,6,7,18,78,104,83,3,1,4,9,8,11,4,1,6,31,88,1,4,38,0,16,0,0,0,0,0,16,0,2029,267,543,1166,2862,524,554,1477,1510,5,166,925,642,1572,1582,431,14,1271,1493,1859,628,221,604,31,385,8,0,0,0,0,342,19,97,184,200,171,67,31,17,31,52,0,19,36,58,137,35,35,14,25,23,20,100,14,19,35,12,1,0,0,5,13,8,9,10,12,8,15,7,8,8,28,10,8,11,8,0,8,2,12,4,1,3,7,11,14,3,43,3,1,19,22,0,6,3,15,7,12,4,1,3,20,6,2,7,9,7,13,1,1,9,1,0,9,1,2,2,2,1,12,0,2,9,2,4,6,1,3,2,8,457,934,1525,122,2.36311,51.9897
121636,2,5328,5327,8,148,0,0,0,0,23,1,1,0,0,311,131,342,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,24,0,53,13,47,8,14,13,43,62,60,2,1,17,5,4,43,6,1,4,13,89,1,2,32,1,16,0,0,0,0,0,6,0,1926,284,634,1083,2943,538,568,1442,1445,17,154,992,561,1526,1691,407,13,1364,1515,2074,739,222,528,27,408,12,0,0,0,0,411,10,92,224,195,144,85,62,24,9,50,0,19,17,27,93,29,52,5,23,35,23,40,19,27,49,21,3,1,0,8,15,8,3,7,13,5,15,18,11,8,14,14,7,15,5,7,8,1,1,6,0,4,8,6,12,4,28,6,1,17,8,0,16,0,11,17,22,16,5,1,23,10,0,8,7,12,7,0,1,3,2,1,6,4,6,1,8,0,8,8,2,2,3,0,8,0,2,3,5,354,1020,1589,157,2.44955,67.2184
121637,2,5084,5083,12,156,0,0,0,0,38,1,1,0,0,331,128,273,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,29,0,60,16,32,5,33,20,55,48,36,4,4,28,24,17,19,30,0,12,34,76,3,9,30,2,9,0,0,0,0,0,10,0,1993,276,653,1034,3025,570,491,1393,1573,11,144,976,602,1649,1657,392,39,1451,1508,2076,635,222,459,38,427,14,0,0,0,0,385,8,85,246,188,121,83,67,12,14,27,0,18,19,37,71,26,15,2,29,21,18,49,17,32,25,7,0,5,18,9,26,3,2,19,16,7,20,15,4,13,6,11,2,12,7,3,11,2,3,4,3,0,8,5,14,3,37,8,2,15,3,0,6,1,7,5,17,4,3,2,5,8,0,6,3,9,6,3,3,5,6,0,8,5,1,5,9,1,3,9,11,1,5,5,14,0,4,3,0,308,1281,1847,169,2.72305,81.2519
121638,2,5316,5315,24,174,0,0,0,0,35,1,1,0,0,330,129,330,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,0,51,26,9,12,16,16,49,74,79,1,0,32,5,17,10,12,1,9,42,84,1,7,23,2,15,0,0,0,0,0,4,0,2000,295,566,1108,3010,547,571,1476,1478,9,127,955,559,1568,1623,407,16,1417,1506,2002,612,190,574,37,368,13,0,0,0,0,380,16,108,209,200,155,77,59,14,30,44,0,20,17,42,110,28,28,11,25,19,23,71,26,18,23,5,0,21,13,5,14,11,6,8,13,5,13,12,4,12,14,7,7,15,5,0,10,0,6,9,2,3,13,9,8,0,36,7,2,9,13,0,9,1,10,13,11,5,7,2,13,17,2,3,5,9,12,1,1,3,6,0,6,3,2,0,11,4,5,3,2,8,2,1,12,0,2,3,0,364,1055,1664,167,2.46607,63.7075
121639,2,5318,5317,16,308,0,0,0,0,21,0,0,0,0,296,257,449,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,50,0,55,37,24,27,19,13,31,42,122,1,4,19,23,13,42,19,0,9,28,117,2,7,41,3,39,0,0,0,0,0,16,0,1878,256,503,929,2960,473,421,1387,1502,5,156,891,575,1496,1716,451,19,1417,1521,2014,670,227,464,39,538,4,0,0,0,0,289,20,117,176,153,108,101,64,50,51,52,0,28,7,38,65,21,82,12,25,25,28,39,16,22,40,18,2,28,34,22,12,24,6,15,29,8,23,23,15,14,4,6,8,8,17,2,3,8,14,12,1,5,5,10,14,1,30,20,7,27,3,0,21,4,7,9,12,8,2,7,7,19,3,8,11,4,3,4,1,5,4,3,5,10,7,8,10,2,7,4,2,5,0,12,21,1,22,1,4,492,1092,1631,177,2.65772,55.3077
1216310,2,5133,5132,42,204,0,0,0,0,27,0,0,0,0,341,109,297,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,24,0,48,47,22,7,17,10,51,32,68,4,3,17,20,14,32,20,0,5,25,98,2,10,18,2,33,0,0,0,0,0,24,0,1992,304,594,989,3003,501,467,1433,1523,11,108,983,561,1561,1659,502,21,1386,1559,2189,639,270,433,37,438,12,0,0,0,0,367,21,97,210,156,103,76,87,23,27,32,0,26,18,35,71,25,28,4,32,39,25,41,26,16,42,3,3,0,1,11,16,16,3,14,28,16,19,31,10,8,1,11,13,9,3,2,17,9,5,6,1,5,3,8,19,3,20,4,0,24,3,2,6,0,6,4,12,4,5,7,6,10,2,7,2,8,5,5,1,3,8,1,3,5,3,5,13,1,4,10,6,8,3,6,22,1,2,7,2,363,1234,1786,194,2.55867,77.8526
1216312,2,5413,5412,31,137,0,0,0,0,22,0,0,0,0,270,69,335,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,19,0,49,12,15,4,13,12,43,90,52,0,1,15,22,6,59,9,0,5,12,102,1,1,27,2,9,0,0,0,0,0,2,0,1971,307,555,1109,3028,504,635,1571,1422,9,136,958,595,1595,1669,445,23,1314,1459,2069,648,180,552,20,348,6,0,0,0,0,415,16,114,206,187,117,84,75,14,16,47,0,33,16,36,154,18,21,7,34,23,20,90,21,25,29,5,4,2,2,3,20,6,1,12,11,4,11,9,8,7,12,12,3,19,16,0,8,1,3,3,3,5,7,2,7,0,68,2,2,23,16,0,5,0,5,15,15,6,4,0,16,11,1,2,10,6,14,4,1,8,3,0,10,1,2,2,5,1,6,6,4,1,1,2,14,0,1,2,5,373,906,1470,176,2.31472,59.4481
12601,4,5595,5594,19,203,0,0,0,1,33,3,3,0,0,445,85,201,0,0,0,0,0,0,0,0,0,0,0,60,117,0,0,0,47,0,27,45,12,8,14,7,24,15,216,19,1,15,56,16,3,13,1,36,11,18,2,1,19,0,9,0,0,0,0,0,10,0,1833,333,570,1152,2935,456,455,1311,1369,18,191,932,582,1549,1796,376,16,1411,1496,1905,667,209,496,33,490,10,0,0,0,0,226,29,182,131,207,138,82,44,29,188,37,0,35,37,38,22,50,64,8,28,14,21,17,13,25,15,1,7,80,64,24,16,12,71,12,15,14,9,12,17,14,17,9,18,10,6,4,20,14,71,14,1,7,18,5,11,4,11,4,4,5,9,2,13,9,12,16,11,4,3,7,14,12,7,8,4,3,4,7,1,1,3,0,6,11,0,2,4,5,3,1,6,1,1,5,4,3,7,3,0,267,1292,1811,234,2.50818,122.159
12602,4,5638,5637,38,165,0,0,0,1,45,3,3,0,0,440,83,204,0,1,2,0,1,0,0,1,0,0,1,62,116,0,0,0,28,0,28,37,5,5,6,8,9,10,200,13,0,8,72,9,3,3,0,18,17,42,0,1,23,0,11,0,0,0,0,0,8,0,1856,312,559,1226,2966,496,480,1271,1270,12,201,987,519,1549,1810,365,27,1404,1509,1907,646,195,589,34,431,10,1,0,1,0,297,19,135,157,214,158,72,31,17,173,46,0,27,35,42,3,39,60,5,35,15,29,2,28,23,9,16,5,58,52,11,16,4,56,20,18,8,10,14,14,11,17,11,6,9,6,1,27,3,61,20,5,2,9,7,11,4,0,3,5,2,14,0,14,7,18,7,10,3,3,4,14,19,4,4,4,8,16,4,2,1,5,0,14,7,0,2,12,3,4,5,4,0,3,2,5,3,11,3,0,270,1216,1777,209,2.38472,94.0769
12603,4,5595,5594,18,219,0,0,0,5,20,2,2,0,0,383,88,196,0,0,0,0,0,0,0,0,0,0,0,72,107,0,0,0,47,0,26,40,16,11,6,7,1,31,212,4,0,14,64,12,7,6,0,8,39,47,0,2,24,0,16,0,0,0,0,0,8,0,1662,324,608,1055,2966,480,425,1342,1396,21,163,951,581,1544,1817,366,23,1419,1542,2041,717,200,514,36,445,8,0,0,0,0,265,27,177,147,172,99,72,41,28,178,61,0,46,23,39,15,33,54,16,39,35,30,9,23,29,19,23,7,59,58,15,17,9,47,16,23,22,8,8,17,16,13,9,14,7,15,3,22,3,47,19,6,10,6,8,20,6,2,0,2,3,10,1,25,11,9,15,17,5,3,12,13,10,5,3,6,4,8,2,0,4,6,2,6,9,20,2,6,5,6,4,3,1,4,3,5,1,8,7,9,261,1257,1821,219,2.48537,102.073
12604,4,5548,5547,22,149,0,0,0,0,27,7,7,0,0,471,81,171,0,0,0,0,0,0,0,0,0,0,0,57,118,0,0,0,25,0,18,43,9,2,9,9,7,55,150,15,0,13,74,8,7,5,0,9,25,60,0,2,19,1,7,0,0,0,0,0,4,0,1752,293,586,1136,3070,506,414,1368,1365,11,169,991,605,1503,1714,430,19,1479,1542,1870,695,224,503,29,484,9,0,0,0,0,227,34,168,165,184,117,69,49,27,125,49,0,31,44,40,22,44,58,7,19,20,22,18,21,24,22,17,5,102,62,20,19,7,76,11,19,15,8,13,13,16,14,9,16,3,16,0,24,1,53,12,4,4,6,6,9,4,2,7,4,2,10,0,14,3,8,13,11,8,5,13,16,21,3,7,6,8,9,8,1,3,4,0,11,7,8,3,7,9,1,3,3,1,1,4,10,1,6,2,15,218,1369,1900,245,2.46789,118.177
12605,4,5648,5647,12,112,0,0,0,0,18,5,5,0,0,391,84,181,0,0,0,0,0,0,0,0,0,0,0,87,160,0,0,0,35,0,34,20,7,5,11,4,11,48,229,14,0,16,44,3,4,4,0,5,13,38,0,2,17,1,8,0,0,0,0,0,14,0,1730,312,543,1116,3068,533,417,1234,1435,14,153,930,604,1638,1751,368,41,1354,1493,2054,646,231,577,21,444,4,0,0,0,0,258,29,159,145,214,117,89,45,21,201,85,0,44,29,47,5,27,26,5,34,19,33,7,24,18,4,17,1,59,52,15,16,5,82,17,23,9,23,6,10,16,16,12,14,9,18,4,17,9,49,18,1,6,5,18,17,4,6,4,1,2,13,0,2,2,13,12,7,7,5,5,22,17,2,15,4,28,6,1,1,8,9,1,12,6,5,0,11,3,5,3,11,4,6,8,7,4,10,4,3,227,1336,1871,228,2.47053,109.762
